model,iteration,position,hypothesis_name,prev_best_name,rationale,oracle_prediction,prev_best_score,avg_param_distance,prior_result_words,has_numeric_score,has_feedback_reference,score_improvement_vs_prior_best,exploitation_score,n_params_changed,n_constructive_changes,n_destructive_changes,param_change_details,Mg_glutamate_mM_distance,K_glutamate_mM_distance,DTT_mM_distance,NTP_multiplier_distance,PEG_8000_percent_distance,temperature_C_distance,plasmid_concentration_nM_distance,curr_Mg_glutamate_mM,curr_K_glutamate_mM,curr_DTT_mM,curr_NTP_multiplier,curr_PEG_8000_percent,curr_temperature_C,curr_plasmid_concentration_nM,curr_energy_source,curr_extract_type,curr_chaperones,curr_reaction_mode,prev_Mg_glutamate_mM,prev_K_glutamate_mM,prev_DTT_mM,prev_NTP_multiplier,prev_PEG_8000_percent,prev_temperature_C,prev_plasmid_concentration_nM,prev_energy_source,prev_extract_type,prev_chaperones,prev_reaction_mode
grok-4.1-fast,5,0,KC6 Combined Maltodextrin 37C,Wildtype DnaK Semi Maltose,"Building on highest KC6/GroES-EL/maltodextrin/semi-continuous (0.346) by adding DnaK system for combined chaperones and 37C for faster kinetics, while avoiding low wild-type (0.173/0.296), batch (0.200), and plain 3-PGA combos to maximize folding and throughput.",0.342768373353074,0.2957130335944812,3.4285714285714284,['avoid'],False,True,0.047055339758592774,0.4444444444444444,9,4,5,"{'Mg_glutamate_mM': {'prev': 5.5, 'curr': 5.2, 'delta': -0.2999999999999998, 'constructive': False}, 'K_glutamate_mM': {'prev': 72.0, 'curr': 68.0, 'delta': -4.0, 'constructive': True}, 'DTT_mM': {'prev': 0.5, 'curr': 0.0, 'delta': -0.5, 'constructive': False}, 'NTP_multiplier': {'prev': 2.2, 'curr': 2.8, 'delta': 0.5999999999999996, 'constructive': False}, 'PEG_8000_percent': {'prev': 4.0, 'curr': 2.5, 'delta': -1.5, 'constructive': True}, 'temperature_C': {'prev': 30.0, 'curr': 37.0, 'delta': 7.0, 'constructive': False}, 'plasmid_concentration_nM': {'prev': 8.0, 'curr': 8.5, 'delta': 0.5, 'constructive': False}, 'energy_source': {'prev': '3-PGA + maltose', 'curr': '3-PGA + maltodextrin', 'prev_is_opt': False, 'curr_is_opt': False, 'string_changed': True, 'constructive': None}, 'extract_type': {'prev': 'wild-type', 'curr': 'KC6', 'prev_is_opt': False, 'curr_is_opt': True, 'string_changed': True, 'constructive': True}, 'chaperones': {'prev': 'DnaK/DnaJ/GrpE', 'curr': 'combined', 'prev_is_opt': False, 'curr_is_opt': True, 'string_changed': True, 'constructive': True}, 'reaction_mode': {'prev': 'semi-continuous', 'curr': 'semi-continuous', 'prev_is_opt': True, 'curr_is_opt': True, 'string_changed': False, 'constructive': None}}",0.7999999999999998,12.0,0.0,0.20000000000000018,2.5,7.0,1.5,5.2,68.0,0.0,2.8,2.5,37.0,8.5,3-PGA + maltodextrin,KC6,combined,semi-continuous,5.5,72.0,0.5,2.2,4.0,30.0,8.0,3-PGA + maltose,wild-type,DnaK/DnaJ/GrpE,semi-continuous
grok-4.1-fast,6,0,KC6 GroEL Maltose 37C,KC6 Combined Maltodextrin 37C,"Refining top KC6/GroES/EL/maltodextrin/semi-continuous (0.346) by switching to untried maltose for improved sugar uptake, 37C for accelerated kinetics like recent 0.343, higher NTP/plasmid/PEG, while avoiding low wild-type (0.173/0.296), DnaK/batch (0.200), and combined variants.",0.30961998294609233,0.342768373353074,3.0,['avoid'],False,True,-0.03314839040698164,0.2857142857142857,7,2,5,"{'Mg_glutamate_mM': {'prev': 5.2, 'curr': 5.0, 'delta': -0.20000000000000018, 'constructive': False}, 'K_glutamate_mM': {'prev': 68.0, 'curr': 70.0, 'delta': 2.0, 'constructive': False}, 'DTT_mM': {'prev': 0.0, 'curr': 1.0, 'delta': 1.0, 'constructive': True}, 'NTP_multiplier': {'prev': 2.8, 'curr': 2.5, 'delta': -0.2999999999999998, 'constructive': True}, 'PEG_8000_percent': {'prev': 2.5, 'curr': 3.5, 'delta': 1.0, 'constructive': False}, 'temperature_C': {'prev': 37.0, 'curr': 37.0, 'delta': 0.0, 'constructive': None}, 'plasmid_concentration_nM': {'prev': 8.5, 'curr': 10.0, 'delta': 1.5, 'constructive': False}, 'energy_source': {'prev': '3-PGA + maltodextrin', 'curr': '3-PGA + maltose', 'prev_is_opt': False, 'curr_is_opt': False, 'string_changed': True, 'constructive': None}, 'extract_type': {'prev': 'KC6', 'curr': 'KC6', 'prev_is_opt': True, 'curr_is_opt': True, 'string_changed': False, 'constructive': None}, 'chaperones': {'prev': 'combined', 'curr': 'GroES/EL', 'prev_is_opt': True, 'curr_is_opt': False, 'string_changed': True, 'constructive': False}, 'reaction_mode': {'prev': 'semi-continuous', 'curr': 'semi-continuous', 'prev_is_opt': True, 'curr_is_opt': True, 'string_changed': False, 'constructive': None}}",1.0,10.0,1.0,0.5,1.5,7.0,0.0,5.0,70.0,1.0,2.5,3.5,37.0,10.0,3-PGA + maltose,KC6,GroES/EL,semi-continuous,5.2,68.0,0.0,2.8,2.5,37.0,8.5,3-PGA + maltodextrin,KC6,combined,semi-continuous
grok-4.1-fast,7,0,KC6 GroEL Maltodextrin 37C,KC6 GroEL Maltose 37C,"Combining top KC6/GroES/EL/maltodextrin/semi-continuous at 30C (0.346) with 37C acceleration from near-top combined maltodextrin (0.343) and avoiding lower maltose variant (0.310), wild-type (0.173/0.296), DnaK (0.200), batch/microfluidic by tuning lower DTT/higher NTP/plasmid/PEG for enhanced kinetics and folding.",0.3080219393227964,0.30961998294609233,3.085714285714286,['avoid'],False,True,-0.0015980436232959083,0.5,4,2,2,"{'Mg_glutamate_mM': {'prev': 5.0, 'curr': 5.0, 'delta': 0.0, 'constructive': None}, 'K_glutamate_mM': {'prev': 70.0, 'curr': 70.0, 'delta': 0.0, 'constructive': None}, 'DTT_mM': {'prev': 1.0, 'curr': 0.5, 'delta': -0.5, 'constructive': False}, 'NTP_multiplier': {'prev': 2.5, 'curr': 2.7, 'delta': 0.20000000000000018, 'constructive': False}, 'PEG_8000_percent': {'prev': 3.5, 'curr': 3.2, 'delta': -0.2999999999999998, 'constructive': True}, 'temperature_C': {'prev': 37.0, 'curr': 37.0, 'delta': 0.0, 'constructive': None}, 'plasmid_concentration_nM': {'prev': 10.0, 'curr': 9.0, 'delta': -1.0, 'constructive': True}, 'energy_source': {'prev': '3-PGA + maltose', 'curr': '3-PGA + maltodextrin', 'prev_is_opt': False, 'curr_is_opt': False, 'string_changed': True, 'constructive': None}, 'extract_type': {'prev': 'KC6', 'curr': 'KC6', 'prev_is_opt': True, 'curr_is_opt': True, 'string_changed': False, 'constructive': None}, 'chaperones': {'prev': 'GroES/EL', 'curr': 'GroES/EL', 'prev_is_opt': False, 'curr_is_opt': False, 'string_changed': False, 'constructive': None}, 'reaction_mode': {'prev': 'semi-continuous', 'curr': 'semi-continuous', 'prev_is_opt': True, 'curr_is_opt': True, 'string_changed': False, 'constructive': None}}",1.0,10.0,0.5,0.2999999999999998,1.7999999999999998,7.0,1.0,5.0,70.0,0.5,2.7,3.2,37.0,9.0,3-PGA + maltodextrin,KC6,GroES/EL,semi-continuous,5.0,70.0,1.0,2.5,3.5,37.0,10.0,3-PGA + maltose,KC6,GroES/EL,semi-continuous
grok-4.1-fast,8,0,KC6 Combined Maltodextrin 30C,KC6 GroEL Maltodextrin 37C,"Untried synergy of peak KC6/GroES-EL/maltodextrin/semi-continuous 30C (0.346) and KC6/combined/maltodextrin/semi-continuous 37C (0.343) at optimal 30C avoids 37C kinetic penalties (0.308/0.310), wild-type lows (0.173/0.296), DnaK/batch (0.200), maltose drop (0.310) for superior dual-chaperone folding and stability.",0.3658185667862801,0.3080219393227964,2.3714285714285714,['avoid'],False,True,0.057796627463483685,1.0,6,6,0,"{'Mg_glutamate_mM': {'prev': 5.0, 'curr': 5.0, 'delta': 0.0, 'constructive': None}, 'K_glutamate_mM': {'prev': 70.0, 'curr': 70.0, 'delta': 0.0, 'constructive': None}, 'DTT_mM': {'prev': 0.5, 'curr': 1.0, 'delta': 0.5, 'constructive': True}, 'NTP_multiplier': {'prev': 2.7, 'curr': 2.4, 'delta': -0.30000000000000027, 'constructive': True}, 'PEG_8000_percent': {'prev': 3.2, 'curr': 3.0, 'delta': -0.20000000000000018, 'constructive': True}, 'temperature_C': {'prev': 37.0, 'curr': 30.0, 'delta': -7.0, 'constructive': True}, 'plasmid_concentration_nM': {'prev': 9.0, 'curr': 8.0, 'delta': -1.0, 'constructive': True}, 'energy_source': {'prev': '3-PGA + maltodextrin', 'curr': '3-PGA + maltodextrin', 'prev_is_opt': False, 'curr_is_opt': False, 'string_changed': False, 'constructive': None}, 'extract_type': {'prev': 'KC6', 'curr': 'KC6', 'prev_is_opt': True, 'curr_is_opt': True, 'string_changed': False, 'constructive': None}, 'chaperones': {'prev': 'GroES/EL', 'curr': 'combined', 'prev_is_opt': False, 'curr_is_opt': True, 'string_changed': True, 'constructive': True}, 'reaction_mode': {'prev': 'semi-continuous', 'curr': 'semi-continuous', 'prev_is_opt': True, 'curr_is_opt': True, 'string_changed': False, 'constructive': None}}",1.0,10.0,1.0,0.6000000000000001,2.0,0.0,2.0,5.0,70.0,1.0,2.4,3.0,30.0,8.0,3-PGA + maltodextrin,KC6,combined,semi-continuous,5.0,70.0,0.5,2.7,3.2,37.0,9.0,3-PGA + maltodextrin,KC6,GroES/EL,semi-continuous
grok-4.1-fast,9,0,KC6 Combined Maltose 30C,KC6 Combined Maltodextrin 30C,"Extending top KC6/combined/maltodextrin/30C/semi-continuous (0.366) and solid KC6/GroES-EL/maltose variants by testing untried maltose with combined chaperones at peak 30C, fine-tuned salts/NTP/PEG avoids 37C losses (0.308-0.343), wild-type (0.173/0.296), DnaK-only/batch (0.200) for potentially better sugar metabolism and folding synergy.",0.3552860926404403,0.3658185667862801,2.0571428571428574,['avoid'],False,True,-0.010532474145839799,0.16666666666666666,6,1,5,"{'Mg_glutamate_mM': {'prev': 5.0, 'curr': 4.8, 'delta': -0.20000000000000018, 'constructive': False}, 'K_glutamate_mM': {'prev': 70.0, 'curr': 72.0, 'delta': 2.0, 'constructive': False}, 'DTT_mM': {'prev': 1.0, 'curr': 0.8, 'delta': -0.19999999999999996, 'constructive': False}, 'NTP_multiplier': {'prev': 2.4, 'curr': 2.6, 'delta': 0.20000000000000018, 'constructive': False}, 'PEG_8000_percent': {'prev': 3.0, 'curr': 3.5, 'delta': 0.5, 'constructive': False}, 'temperature_C': {'prev': 30.0, 'curr': 30.0, 'delta': 0.0, 'constructive': None}, 'plasmid_concentration_nM': {'prev': 8.0, 'curr': 7.5, 'delta': -0.5, 'constructive': True}, 'energy_source': {'prev': '3-PGA + maltodextrin', 'curr': '3-PGA + maltose', 'prev_is_opt': False, 'curr_is_opt': False, 'string_changed': True, 'constructive': None}, 'extract_type': {'prev': 'KC6', 'curr': 'KC6', 'prev_is_opt': True, 'curr_is_opt': True, 'string_changed': False, 'constructive': None}, 'chaperones': {'prev': 'combined', 'curr': 'combined', 'prev_is_opt': True, 'curr_is_opt': True, 'string_changed': False, 'constructive': None}, 'reaction_mode': {'prev': 'semi-continuous', 'curr': 'semi-continuous', 'prev_is_opt': True, 'curr_is_opt': True, 'string_changed': False, 'constructive': None}}",1.2000000000000002,8.0,0.8,0.3999999999999999,1.5,0.0,2.5,4.8,72.0,0.8,2.6,3.5,30.0,7.5,3-PGA + maltose,KC6,combined,semi-continuous,5.0,70.0,1.0,2.4,3.0,30.0,8.0,3-PGA + maltodextrin,KC6,combined,semi-continuous
grok-4.1-fast,10,0,KC6 Combined Micro Maltodextrin,KC6 Combined Maltose 30C,"Untried KC6/microfluidic combo leverages peak combined/maltodextrin/30C/semi-continuous (0.366) for precise continuous nutrient delivery surpassing semi-continuous, avoiding low wild-type/micro (0.173), 37C penalties (0.308-0.343), maltose variant (0.355), batch/DnaK (0.200) for breakthrough productivity.",0.24143978385795042,0.3552860926404403,2.357142857142857,['avoid'],False,True,-0.11384630878248989,0.7142857142857143,7,5,2,"{'Mg_glutamate_mM': {'prev': 4.8, 'curr': 5.0, 'delta': 0.20000000000000018, 'constructive': True}, 'K_glutamate_mM': {'prev': 72.0, 'curr': 70.0, 'delta': -2.0, 'constructive': True}, 'DTT_mM': {'prev': 0.8, 'curr': 1.0, 'delta': 0.19999999999999996, 'constructive': True}, 'NTP_multiplier': {'prev': 2.6, 'curr': 2.5, 'delta': -0.10000000000000009, 'constructive': True}, 'PEG_8000_percent': {'prev': 3.5, 'curr': 3.0, 'delta': -0.5, 'constructive': True}, 'temperature_C': {'prev': 30.0, 'curr': 30.0, 'delta': 0.0, 'constructive': None}, 'plasmid_concentration_nM': {'prev': 7.5, 'curr': 8.0, 'delta': 0.5, 'constructive': False}, 'energy_source': {'prev': '3-PGA + maltose', 'curr': '3-PGA + maltodextrin', 'prev_is_opt': False, 'curr_is_opt': False, 'string_changed': True, 'constructive': None}, 'extract_type': {'prev': 'KC6', 'curr': 'KC6', 'prev_is_opt': True, 'curr_is_opt': True, 'string_changed': False, 'constructive': None}, 'chaperones': {'prev': 'combined', 'curr': 'combined', 'prev_is_opt': True, 'curr_is_opt': True, 'string_changed': False, 'constructive': None}, 'reaction_mode': {'prev': 'semi-continuous', 'curr': 'microfluidic', 'prev_is_opt': True, 'curr_is_opt': False, 'string_changed': True, 'constructive': False}}",1.0,10.0,1.0,0.5,2.0,0.0,2.0,5.0,70.0,1.0,2.5,3.0,30.0,8.0,3-PGA + maltodextrin,KC6,combined,microfluidic,4.8,72.0,0.8,2.6,3.5,30.0,7.5,3-PGA + maltose,KC6,combined,semi-continuous
grok-4.1-fast,11,0,KC6 Combined Max Energy,KC6 Combined Micro Maltodextrin,"Maximizing untested high-end parameters (K80, NTP3, PEG5, Mg6, plasmid10, no DTT) on peak KC6/combined/maltodextrin/30C/semi-continuous base (0.366) avoids low microfluidic (0.241), 37C (0.308-0.343), wild-type (0.173/0.296), DnaK/batch (0.200) for amplified crowding, energy supply, and ionic balance to breakthrough productivity.",0.35159135965637706,0.24143978385795042,0.0,['avoid'],False,True,0.11015157579842663,0.2857142857142857,7,2,5,"{'Mg_glutamate_mM': {'prev': 5.0, 'curr': 6.0, 'delta': 1.0, 'constructive': True}, 'K_glutamate_mM': {'prev': 70.0, 'curr': 80.0, 'delta': 10.0, 'constructive': False}, 'DTT_mM': {'prev': 1.0, 'curr': 0.0, 'delta': -1.0, 'constructive': False}, 'NTP_multiplier': {'prev': 2.5, 'curr': 3.0, 'delta': 0.5, 'constructive': False}, 'PEG_8000_percent': {'prev': 3.0, 'curr': 5.0, 'delta': 2.0, 'constructive': False}, 'temperature_C': {'prev': 30.0, 'curr': 30.0, 'delta': 0.0, 'constructive': None}, 'plasmid_concentration_nM': {'prev': 8.0, 'curr': 10.0, 'delta': 2.0, 'constructive': False}, 'energy_source': {'prev': '3-PGA + maltodextrin', 'curr': '3-PGA + maltodextrin', 'prev_is_opt': False, 'curr_is_opt': False, 'string_changed': False, 'constructive': None}, 'extract_type': {'prev': 'KC6', 'curr': 'KC6', 'prev_is_opt': True, 'curr_is_opt': True, 'string_changed': False, 'constructive': None}, 'chaperones': {'prev': 'combined', 'curr': 'combined', 'prev_is_opt': True, 'curr_is_opt': True, 'string_changed': False, 'constructive': None}, 'reaction_mode': {'prev': 'microfluidic', 'curr': 'semi-continuous', 'prev_is_opt': False, 'curr_is_opt': True, 'string_changed': True, 'constructive': True}}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,80.0,0.0,3.0,5.0,30.0,10.0,3-PGA + maltodextrin,KC6,combined,semi-continuous,5.0,70.0,1.0,2.5,3.0,30.0,8.0,3-PGA + maltodextrin,KC6,combined,microfluidic
grok-4.1-fast,12,0,KC6 Combined Maltodextrin 25C,KC6 Combined Max Energy,"Applying peak KC6/combined/maltodextrin/semi-continuous parameters (0.366 at 30C) to untried 25C for enhanced thermal stability and folding efficiency, avoiding 37C kinetic imbalances (0.308-0.343), microfluidic failure (0.241), wild-type (0.173/0.296), batch/DnaK (0.200) penalties.",0.3808376328120982,0.35159135965637706,3.085714285714286,['avoid'],False,True,0.029246273155721147,0.8571428571428571,7,6,1,"{'Mg_glutamate_mM': {'prev': 6.0, 'curr': 5.0, 'delta': -1.0, 'constructive': False}, 'K_glutamate_mM': {'prev': 80.0, 'curr': 70.0, 'delta': -10.0, 'constructive': True}, 'DTT_mM': {'prev': 0.0, 'curr': 1.0, 'delta': 1.0, 'constructive': True}, 'NTP_multiplier': {'prev': 3.0, 'curr': 2.4, 'delta': -0.6000000000000001, 'constructive': True}, 'PEG_8000_percent': {'prev': 5.0, 'curr': 3.0, 'delta': -2.0, 'constructive': True}, 'temperature_C': {'prev': 30.0, 'curr': 25.0, 'delta': -5.0, 'constructive': True}, 'plasmid_concentration_nM': {'prev': 10.0, 'curr': 8.0, 'delta': -2.0, 'constructive': True}, 'energy_source': {'prev': '3-PGA + maltodextrin', 'curr': '3-PGA + maltodextrin', 'prev_is_opt': False, 'curr_is_opt': False, 'string_changed': False, 'constructive': None}, 'extract_type': {'prev': 'KC6', 'curr': 'KC6', 'prev_is_opt': True, 'curr_is_opt': True, 'string_changed': False, 'constructive': None}, 'chaperones': {'prev': 'combined', 'curr': 'combined', 'prev_is_opt': True, 'curr_is_opt': True, 'string_changed': False, 'constructive': None}, 'reaction_mode': {'prev': 'semi-continuous', 'curr': 'semi-continuous', 'prev_is_opt': True, 'curr_is_opt': True, 'string_changed': False, 'constructive': None}}",1.0,10.0,1.0,0.6000000000000001,2.0,5.0,2.0,5.0,70.0,1.0,2.4,3.0,25.0,8.0,3-PGA + maltodextrin,KC6,combined,semi-continuous,6.0,80.0,0.0,3.0,5.0,30.0,10.0,3-PGA + maltodextrin,KC6,combined,semi-continuous
grok-4.1-fast,13,0,KC6 Combined Max 25C,KC6 Combined Maltodextrin 25C,"Elevating peak KC6/combined/maltodextrin/semi-continuous 25C (0.381) with untried max parameters (Mg6/K80/NTP3/PEG5/plasmid10/noDTT) that nearly matched at 30C (0.352) but now at superior 25C avoids 37C drops (0.308-0.343), microfluidic (0.241), wild-type (0.173/0.296), DnaK/batch (0.200) for intensified energy/crowding/ionic optimization.",0.36661042568219515,0.3808376328120982,0.7142857142857143,['avoid'],False,True,-0.014227207129903052,0.16666666666666666,6,1,5,"{'Mg_glutamate_mM': {'prev': 5.0, 'curr': 6.0, 'delta': 1.0, 'constructive': True}, 'K_glutamate_mM': {'prev': 70.0, 'curr': 80.0, 'delta': 10.0, 'constructive': False}, 'DTT_mM': {'prev': 1.0, 'curr': 0.0, 'delta': -1.0, 'constructive': False}, 'NTP_multiplier': {'prev': 2.4, 'curr': 3.0, 'delta': 0.6000000000000001, 'constructive': False}, 'PEG_8000_percent': {'prev': 3.0, 'curr': 5.0, 'delta': 2.0, 'constructive': False}, 'temperature_C': {'prev': 25.0, 'curr': 25.0, 'delta': 0.0, 'constructive': None}, 'plasmid_concentration_nM': {'prev': 8.0, 'curr': 10.0, 'delta': 2.0, 'constructive': False}, 'energy_source': {'prev': '3-PGA + maltodextrin', 'curr': '3-PGA + maltodextrin', 'prev_is_opt': False, 'curr_is_opt': False, 'string_changed': False, 'constructive': None}, 'extract_type': {'prev': 'KC6', 'curr': 'KC6', 'prev_is_opt': True, 'curr_is_opt': True, 'string_changed': False, 'constructive': None}, 'chaperones': {'prev': 'combined', 'curr': 'combined', 'prev_is_opt': True, 'curr_is_opt': True, 'string_changed': False, 'constructive': None}, 'reaction_mode': {'prev': 'semi-continuous', 'curr': 'semi-continuous', 'prev_is_opt': True, 'curr_is_opt': True, 'string_changed': False, 'constructive': None}}",0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,80.0,0.0,3.0,5.0,25.0,10.0,3-PGA + maltodextrin,KC6,combined,semi-continuous,5.0,70.0,1.0,2.4,3.0,25.0,8.0,3-PGA + maltodextrin,KC6,combined,semi-continuous
grok-4.1-fast,14,0,KC6 GroEL 25C Maltodextrin,KC6 Combined Max 25C,"Applying peak KC6/combined/maltodextrin/25C/semi-continuous parameters (0.381) to efficient single GroES/EL chaperones (original 0.346 at 30C) at superior 25C avoids chaperone overload penalty (0.367 max), maltose drop (0.355), micro (0.241), 37C (0.308-0.343), wild-type/DnaK/batch lows (0.173-0.296) for optimized folding without excess.",0.35229995716383433,0.36661042568219515,3.085714285714286,['avoid'],False,True,-0.01431046851836082,0.7142857142857143,7,5,2,"{'Mg_glutamate_mM': {'prev': 6.0, 'curr': 5.0, 'delta': -1.0, 'constructive': False}, 'K_glutamate_mM': {'prev': 80.0, 'curr': 70.0, 'delta': -10.0, 'constructive': True}, 'DTT_mM': {'prev': 0.0, 'curr': 1.0, 'delta': 1.0, 'constructive': True}, 'NTP_multiplier': {'prev': 3.0, 'curr': 2.4, 'delta': -0.6000000000000001, 'constructive': True}, 'PEG_8000_percent': {'prev': 5.0, 'curr': 3.0, 'delta': -2.0, 'constructive': True}, 'temperature_C': {'prev': 25.0, 'curr': 25.0, 'delta': 0.0, 'constructive': None}, 'plasmid_concentration_nM': {'prev': 10.0, 'curr': 8.0, 'delta': -2.0, 'constructive': True}, 'energy_source': {'prev': '3-PGA + maltodextrin', 'curr': '3-PGA + maltodextrin', 'prev_is_opt': False, 'curr_is_opt': False, 'string_changed': False, 'constructive': None}, 'extract_type': {'prev': 'KC6', 'curr': 'KC6', 'prev_is_opt': True, 'curr_is_opt': True, 'string_changed': False, 'constructive': None}, 'chaperones': {'prev': 'combined', 'curr': 'GroES/EL', 'prev_is_opt': True, 'curr_is_opt': False, 'string_changed': True, 'constructive': False}, 'reaction_mode': {'prev': 'semi-continuous', 'curr': 'semi-continuous', 'prev_is_opt': True, 'curr_is_opt': True, 'string_changed': False, 'constructive': None}}",1.0,10.0,1.0,0.6000000000000001,2.0,5.0,2.0,5.0,70.0,1.0,2.4,3.0,25.0,8.0,3-PGA + maltodextrin,KC6,GroES/EL,semi-continuous,6.0,80.0,0.0,3.0,5.0,25.0,10.0,3-PGA + maltodextrin,KC6,combined,semi-continuous
grok-4.1-fast,15,0,KC6 Combined Low PEG 25C,KC6 GroEL 25C Maltodextrin,"Fine-tuning record KC6/combined/maltodextrin/25C/semi-continuous (0.381) with lower PEG/DTT/Mg for reduced osmotic stress and better ionic balance, higher K/NTP, avoids GroEL penalty at 25C (0.352), max overload (0.367), 30C maltose (0.355), 37C/micro/wild-type/DnaK/batch lows (0.173-0.343).",0.3731822733302126,0.35229995716383433,2.6285714285714286,['avoid'],False,True,0.020882316166378256,0.42857142857142855,7,3,4,"{'Mg_glutamate_mM': {'prev': 5.0, 'curr': 4.5, 'delta': -0.5, 'constructive': False}, 'K_glutamate_mM': {'prev': 70.0, 'curr': 75.0, 'delta': 5.0, 'constructive': False}, 'DTT_mM': {'prev': 1.0, 'curr': 0.5, 'delta': -0.5, 'constructive': False}, 'NTP_multiplier': {'prev': 2.4, 'curr': 2.6, 'delta': 0.20000000000000018, 'constructive': False}, 'PEG_8000_percent': {'prev': 3.0, 'curr': 2.0, 'delta': -1.0, 'constructive': True}, 'temperature_C': {'prev': 25.0, 'curr': 25.0, 'delta': 0.0, 'constructive': None}, 'plasmid_concentration_nM': {'prev': 8.0, 'curr': 7.0, 'delta': -1.0, 'constructive': True}, 'energy_source': {'prev': '3-PGA + maltodextrin', 'curr': '3-PGA + maltodextrin', 'prev_is_opt': False, 'curr_is_opt': False, 'string_changed': False, 'constructive': None}, 'extract_type': {'prev': 'KC6', 'curr': 'KC6', 'prev_is_opt': True, 'curr_is_opt': True, 'string_changed': False, 'constructive': None}, 'chaperones': {'prev': 'GroES/EL', 'curr': 'combined', 'prev_is_opt': False, 'curr_is_opt': True, 'string_changed': True, 'constructive': True}, 'reaction_mode': {'prev': 'semi-continuous', 'curr': 'semi-continuous', 'prev_is_opt': True, 'curr_is_opt': True, 'string_changed': False, 'constructive': None}}",1.5,5.0,0.5,0.3999999999999999,3.0,5.0,3.0,4.5,75.0,0.5,2.6,2.0,25.0,7.0,3-PGA + maltodextrin,KC6,combined,semi-continuous,5.0,70.0,1.0,2.4,3.0,25.0,8.0,3-PGA + maltodextrin,KC6,GroES/EL,semi-continuous
grok-4.1-fast,16,0,KC6 Combined Mid Tune 25C,KC6 Combined Low PEG 25C,"Interpolating parameters between record KC6/combined/maltodextrin/25C/semi-continuous (0.381: Mg5/K70/DTT1/NTP2.4/PEG3/plasmid8) and strong low-PEG variant (0.373: Mg4.5/K75/DTT0.5/NTP2.6/PEG2/plasmid7) avoids extreme penalties (max 0.367, GroEL 0.352), prior 30C/37C/micro/wild-type/DnaK/batch lows (0.173-0.355) for balanced optimization and peak productivity.",0.37819261658241304,0.3731822733302126,2.9285714285714284,"['prior', 'avoid']",False,True,0.005010343252200455,0.6666666666666666,6,4,2,"{'Mg_glutamate_mM': {'prev': 4.5, 'curr': 4.8, 'delta': 0.2999999999999998, 'constructive': True}, 'K_glutamate_mM': {'prev': 75.0, 'curr': 72.0, 'delta': -3.0, 'constructive': True}, 'DTT_mM': {'prev': 0.5, 'curr': 0.8, 'delta': 0.30000000000000004, 'constructive': True}, 'NTP_multiplier': {'prev': 2.6, 'curr': 2.5, 'delta': -0.10000000000000009, 'constructive': True}, 'PEG_8000_percent': {'prev': 2.0, 'curr': 2.5, 'delta': 0.5, 'constructive': False}, 'temperature_C': {'prev': 25.0, 'curr': 25.0, 'delta': 0.0, 'constructive': None}, 'plasmid_concentration_nM': {'prev': 7.0, 'curr': 7.5, 'delta': 0.5, 'constructive': False}, 'energy_source': {'prev': '3-PGA + maltodextrin', 'curr': '3-PGA + maltodextrin', 'prev_is_opt': False, 'curr_is_opt': False, 'string_changed': False, 'constructive': None}, 'extract_type': {'prev': 'KC6', 'curr': 'KC6', 'prev_is_opt': True, 'curr_is_opt': True, 'string_changed': False, 'constructive': None}, 'chaperones': {'prev': 'combined', 'curr': 'combined', 'prev_is_opt': True, 'curr_is_opt': True, 'string_changed': False, 'constructive': None}, 'reaction_mode': {'prev': 'semi-continuous', 'curr': 'semi-continuous', 'prev_is_opt': True, 'curr_is_opt': True, 'string_changed': False, 'constructive': None}}",1.2000000000000002,8.0,0.8,0.5,2.5,5.0,2.5,4.8,72.0,0.8,2.5,2.5,25.0,7.5,3-PGA + maltodextrin,KC6,combined,semi-continuous,4.5,75.0,0.5,2.6,2.0,25.0,7.0,3-PGA + maltodextrin,KC6,combined,semi-continuous
